index,stress,l1_angle,edge,ring,tsne,xing
10332,110.97149,60.248547,0.050618537,149.99812,0.1408162358197151,10.0
10333,7.1149607,22.16591,0.0362833,26.798271,0.0988581170300438,0.0
10334,528.5626,149.38312,0.12514436,522.54376,0.2206504038373455,81.0
10335,365.64304,110.512245,0.11668484,346.81754,0.2395363592413198,62.0
10336,507.809,129.65851,0.1320037,392.2251,0.2717171285722631,81.0
10337,201.82318,104.140114,0.1123594,226.5085,0.2034983141394679,41.0
10338,102.5286,64.35494,0.08580566,142.28613,0.1718710201873248,16.0
10339,89.481155,56.889633,0.06075222,120.85482,0.1507618516024011,9.0
10340,757.4048,149.84593,0.18418382,508.32162,0.3191864225232243,114.0
10341,4.697479,30.58253,0.036473624,23.531845,0.0691570605310056,2.0
10342,219.03232,91.17354,0.088880524,199.29463,0.1876526755633985,10.0
10343,11.99346,29.11436,0.043938123,35.090973,0.0894698766677432,2.0
10344,74.69542,49.555527,0.062310632,102.8567,0.1583533111491588,11.0
10345,82.06379,57.9215,0.069945715,121.593056,0.1457645323432671,12.0
10346,138.95724,85.79987,0.10706156,167.79828,0.1973492463497584,30.0
10347,988.9067,182.88248,0.1699958,676.27466,0.3009135355299714,156.0
10348,27.982685,44.814835,0.054873742,63.673225,0.1323317761930416,13.0
10349,830.50995,170.7478,0.1691316,656.6842,0.2826199003052419,161.0
10350,388.80557,127.9999,0.11911829,331.7639,0.2343742531848869,46.0
10351,275.30356,94.845955,0.10876161,251.90913,0.2249396826457908,32.0
10352,457.74048,118.53651,0.101389855,344.0455,0.2327439984692329,49.0
10353,46.0379,39.109383,0.07488576,71.49338,0.1322822331573187,6.0
10354,342.76105,100.65479,0.124810204,268.2149,0.2328273348131995,30.0
10355,716.59863,168.24132,0.15177098,575.8249,0.264205355625531,114.0
10356,158.83696,69.06024,0.08378598,193.46992,0.1842400598936899,20.0
10357,655.6095,142.63998,0.14870368,411.67163,0.2774657340892044,50.0
10358,617.9921,127.85856,0.099755555,424.4251,0.2489386501277226,39.0
10359,25.44737,30.750006,0.059801873,47.136353,0.135240071640412,1.0
10360,300.1041,94.38011,0.11213735,241.55948,0.26411927116579,38.0
10361,39.867104,28.112799,0.061360933,56.98994,0.1195817233195725,3.0
10362,43.300335,33.46209,0.059637602,65.685974,0.1503473596993445,4.0
10363,292.97473,89.815254,0.11717557,271.5428,0.2111644089906434,30.0
10364,10.700947,33.951435,0.039794248,33.60362,0.0969131576628278,4.0
10365,10.927562,32.215004,0.03772595,34.6714,0.0910871056302665,2.0
10366,88.132286,54.22727,0.079492696,102.96881,0.1885213567135683,9.0
10367,12.041543,17.787655,0.020957738,46.957386,0.0716874981702784,0.0
10368,56.88245,43.744926,0.04743472,84.55935,0.102398312298928,3.0
10369,56.323616,64.51775,0.066777036,89.1002,0.1340160385621529,9.0
10370,153.7244,50.921875,0.09199776,128.62148,0.2237613658308239,13.0
10371,91.306076,95.34328,0.06757471,143.82458,0.1525036012275563,18.0
10372,963.67224,186.66705,0.17333527,631.4514,0.31263057779833,157.0
10373,148.17723,79.269356,0.09845446,138.48502,0.1852124562135049,12.0
10374,66.07825,51.855263,0.045098364,110.2839,0.1093246609263205,2.0
10375,36.42717,34.266975,0.04805833,54.477077,0.1377625508410022,4.0
10376,405.3251,106.557335,0.11818063,315.89722,0.2406735038376718,44.0
10377,123.96313,46.291656,0.07292507,126.718956,0.1856442197750931,9.0
10378,244.78064,76.55241,0.09992418,260.16687,0.2219575313085964,35.0
10379,355.27866,121.95461,0.12797093,326.23575,0.2415686983746901,59.0
10380,100.56261,75.96651,0.08395067,136.45178,0.168258754843017,16.0
10381,543.11566,122.738335,0.12674512,378.73447,0.269015958810757,58.0
10382,51.54709,54.566196,0.04951752,92.56784,0.1126560967075321,3.0
10383,81.82445,58.280727,0.08805714,110.05929,0.1656189438698433,19.0
10384,511.11716,134.93898,0.14357807,415.82742,0.2601961753134105,79.0
10385,260.84125,96.67656,0.111682795,273.0831,0.2226097369790555,44.0
10386,2.9012969,25.796757,0.018481152,21.934698,0.055160369151431,1.0
10387,151.54353,72.08949,0.06217834,194.85332,0.1579557510072493,15.0
10388,397.11523,137.39502,0.1343556,411.81766,0.2330138813407958,113.0
10389,125.1462,77.60111,0.105258174,156.27211,0.1672961887006897,16.0
10390,67.18584,76.66183,0.06637693,110.72418,0.1352751655632811,11.0
10391,347.18988,94.05013,0.10624911,288.68875,0.2482350481878305,38.0
10392,92.7134,64.05631,0.07828238,124.553635,0.1632855111899994,12.0
10393,8.873755,19.871502,0.025833365,30.586346,0.0667369710393845,0.0
10394,266.2515,82.2828,0.09550564,232.52701,0.2147633130652483,21.0
10395,593.50793,124.79744,0.11843932,396.9779,0.2616808567650591,46.0
10396,86.2464,49.951607,0.06685496,118.388664,0.1846507280060858,14.0
10397,426.99707,104.66226,0.102126546,323.24005,0.2336746822102013,33.0
10398,243.2014,81.64813,0.07924076,190.66113,0.1943713880065276,10.0
10399,156.10703,75.65828,0.092979066,184.55576,0.1667383515731551,16.0
10400,15.531129,30.061996,0.06641951,42.74516,0.0980255811500187,3.0
10401,424.39697,111.474915,0.111714095,363.62762,0.2628660403893015,66.0
10402,141.99802,54.5145,0.060900003,148.42586,0.1754946583299062,7.0
10403,15.519732,15.333409,0.025403874,38.207985,0.0727226130832492,0.0
10404,114.742035,86.25044,0.088032134,172.71996,0.1784796364387202,33.0
10405,389.46982,137.14192,0.16167857,376.32172,0.2502150933596008,105.0
10406,752.8659,130.82791,0.13050367,494.7,0.280254636288799,64.0
10407,104.981674,56.81771,0.07719011,127.579445,0.1732306023903727,10.0
10408,45.278553,46.750717,0.0580536,75.98233,0.1486177883611663,11.0
10409,109.253654,70.107834,0.074277975,135.49554,0.1983967015631598,16.0
10410,921.18475,145.73628,0.18610509,493.63388,0.3349091628049307,68.0
10411,61.34269,40.91096,0.055033203,86.402435,0.1481775685375214,6.0
10412,879.0836,140.27406,0.14530064,642.2546,0.296314363982456,139.0
10413,157.85756,77.99817,0.12044042,174.39362,0.2082712831318982,24.0
10414,411.0785,102.53229,0.10153726,258.06406,0.2558292635358217,19.0
10415,57.128643,54.138153,0.044884738,85.41483,0.134008612208203,5.0
10416,88.735886,78.686714,0.06793813,139.19237,0.1590472017712991,24.0
10417,517.6215,142.7977,0.10914001,413.43042,0.226817774859811,46.0
10418,20.461464,22.043245,0.049025655,52.072002,0.075401507961978,1.0
10419,297.43658,97.02861,0.08373694,261.0856,0.1943694680554902,22.0
10420,395.58264,154.1914,0.14352474,390.02237,0.2409623599429913,98.0
10421,23.065475,47.15466,0.03647835,60.8509,0.1036289130507789,3.0
10422,18.684536,32.097633,0.02977408,56.593475,0.117932238785366,1.0
10423,35.425163,44.849884,0.04060608,65.16434,0.0724104201556931,0.0
10424,66.52531,66.376976,0.06766432,101.14203,0.1174181527596035,9.0
10425,29.411491,52.790745,0.0476909,74.70224,0.1052389869641408,4.0
10426,1.738836,7.8616066,0.018944962,15.616618,0.0338366257123381,0.0
10427,456.84073,95.971664,0.100028835,257.0609,0.2502057037380001,18.0
10428,39.407696,43.54263,0.05054952,75.62307,0.1354025937071123,8.0
10429,115.780914,80.65229,0.08655633,154.23804,0.1594766775234576,20.0
10430,6.6366515,34.845337,0.026266742,30.0336,0.0719210482215832,1.0
10431,326.2113,80.260376,0.096713096,242.86893,0.2289368320273651,20.0
10432,17.197302,35.28608,0.077415735,42.239292,0.1193559443551107,10.0
10433,124.59622,60.110825,0.113603964,129.04588,0.2142397331472996,10.0
10434,666.81146,136.05865,0.14306659,438.10495,0.2883348396360536,60.0
10435,245.34236,89.301834,0.08195885,235.77751,0.1945777610392006,20.0
10436,81.380554,57.634033,0.06617331,112.731094,0.1426273549665318,7.0
10437,280.0151,64.070145,0.09905457,219.01329,0.228302063156553,19.0
10438,187.15373,79.25369,0.11843007,213.78046,0.2119359488465134,46.0
10439,266.98785,89.45722,0.1302693,237.62415,0.2341721465668686,41.0
10440,680.06665,154.68802,0.12698475,459.89194,0.2722095603239486,67.0
10441,403.84552,113.02998,0.12957324,298.3265,0.2753319788035446,32.0
10442,836.2457,181.81703,0.15112421,607.97906,0.2742217435989901,104.0
10443,226.85025,86.25328,0.08544314,198.61009,0.2228996508002976,15.0
10444,10.389711,35.634468,0.05876552,37.337597,0.0842372777096555,5.0
10445,480.846,137.13834,0.12399258,353.7793,0.2439395923482543,50.0
10446,200.52791,74.7288,0.10668845,209.38034,0.1956715135018884,26.0
10447,4.0196548,19.327682,0.03477982,19.016388,0.067076208882439,1.0
10448,273.83362,119.224396,0.12865883,301.44626,0.2234133430281624,92.0
10449,119.11164,49.931908,0.06945996,147.61514,0.1936393995982724,18.0
10450,595.49164,130.45468,0.1485226,434.54874,0.2712107458128708,72.0
10451,46.432426,31.180017,0.034358963,69.7976,0.099729877011423,1.0
10452,23.443974,33.571323,0.04389549,61.690605,0.1116884381033953,4.0
10453,11.062133,37.642365,0.042297248,37.227516,0.0918711478649602,3.0
10454,116.09199,73.65975,0.06907674,153.59996,0.1300662242432547,10.0
10455,95.74684,53.42614,0.061130986,127.91697,0.1554373288246594,8.0
10456,180.96683,71.01444,0.078254044,186.85394,0.1862938994610651,16.0
10457,21.985315,28.916548,0.035770282,56.79767,0.1089353491488923,3.0
10458,253.53247,102.03689,0.09681082,277.52844,0.2254037514561223,46.0
10459,197.11844,84.90652,0.07311158,203.58418,0.1915260244802342,25.0
10460,77.09043,64.22871,0.08021321,116.80789,0.1504540393007189,16.0
10461,215.27748,103.51081,0.11690444,248.25963,0.2087400993146802,52.0
10462,14.040321,34.683464,0.037470132,43.455135,0.0673905786293952,1.0
10463,155.74675,61.665882,0.10840382,141.87103,0.2383286051171331,15.0
10464,331.1246,97.37312,0.11677863,329.65714,0.2276578430424599,60.0
10465,339.26453,116.17294,0.10616406,307.41693,0.2417854917002636,46.0
10466,948.4968,181.42506,0.17383505,677.522,0.3022856026985665,153.0
10467,162.1198,64.29474,0.07130776,166.65428,0.1579964597669384,7.0
10468,2.4863794,13.811578,0.019232934,20.161629,0.0402123882859948,0.0
10469,63.406223,48.986065,0.056189287,101.51565,0.1319232397788905,7.0
10470,900.57007,194.11322,0.17047358,706.1273,0.3035754266432405,183.0
10471,118.43669,51.71721,0.10488632,129.78343,0.1751668462657335,10.0
10472,94.36504,59.194897,0.04972235,120.28349,0.1135741643076716,1.0
10473,139.78232,64.39308,0.06865583,172.76094,0.1658145675002159,13.0
10474,230.69862,101.70297,0.10025547,242.0006,0.2079544374138819,36.0
10475,323.74286,133.56706,0.11638305,306.39648,0.225891641164537,52.0
10476,170.15958,79.38646,0.10756354,190.55666,0.2180345656800095,35.0
10477,137.078,72.97127,0.08793898,156.99307,0.1440526572897042,9.0
10478,154.41646,65.14865,0.092795886,164.36086,0.2101323825990567,20.0
10479,80.768326,41.17168,0.07740002,78.86195,0.1748411409212281,4.0
10480,16.549002,31.051191,0.043873295,43.353542,0.1092170759707788,4.0
10481,7.5711884,29.447174,0.03657479,35.040257,0.0799469464548018,2.0
10482,20.203615,18.81475,0.033430215,50.61837,0.0601958704394706,0.0
10483,35.015827,46.072483,0.053837642,67.65697,0.1110814041039215,4.0
10484,6.611164,21.748707,0.03279649,27.464483,0.0942044923700697,2.0
10485,87.134895,61.179035,0.088252,135.70995,0.1670078783398537,19.0
10486,202.78601,95.946686,0.11548239,197.4399,0.2229373215483943,36.0
10487,6.0348024,26.16269,0.028882174,28.334612,0.0681046519482625,1.0
10488,9.780891,24.873896,0.047358178,28.490925,0.0821521777433058,3.0
10489,379.43182,98.133705,0.09502945,352.56067,0.2306024509121345,53.0
10490,287.7511,79.43181,0.08142311,213.76917,0.1849230042341945,14.0
10491,15.0286,27.77296,0.048567485,30.465843,0.0934542887523563,1.0
10492,826.2439,136.07593,0.14216654,513.12213,0.2850198000824785,70.0
10493,24.68579,29.804523,0.037450895,55.570343,0.0834546363638032,0.0
10494,86.08258,51.620907,0.076763295,114.90466,0.169316866547718,12.0
10495,921.4742,166.05533,0.15008746,623.80316,0.3060762383563841,117.0
10496,54.703724,52.019123,0.06445758,84.70108,0.1262575349108516,4.0
10497,10.108178,39.25818,0.040320043,37.3608,0.0921581222810867,8.0
10498,74.968605,61.81581,0.088886574,119.73733,0.1621160398560854,20.0
10499,8.212461,18.045052,0.032376613,24.574924,0.0938283318487933,1.0
10500,79.88262,46.8002,0.06685863,107.08245,0.1783085922777699,10.0
10501,631.4224,145.77934,0.11358711,400.94263,0.2548846308957417,48.0
10502,403.02347,112.68632,0.15168978,327.25714,0.3016435324596465,89.0
10503,901.76465,168.02936,0.15188523,513.25214,0.283940562833107,71.0
10504,379.26373,135.93347,0.11530887,350.13016,0.2187177711725698,67.0
10505,7.448137,28.3331,0.033603717,28.079357,0.0999507823045988,2.0
10506,7.1188207,23.076626,0.017989075,36.741795,0.0557972534274127,0.0
10507,419.24026,132.86325,0.13264398,350.896,0.2383625011969139,56.0
10508,543.35297,140.64859,0.10174774,388.10104,0.2172219876984243,37.0
10509,316.13068,91.89797,0.11556111,239.29907,0.2343013163489156,18.0
10510,351.74475,88.63574,0.09407093,257.5094,0.235615883557193,31.0
10511,27.636522,43.6454,0.04193576,63.65308,0.0943236495142044,2.0
10512,133.46541,77.16466,0.078381814,170.0263,0.1988641730709328,21.0
10513,156.54071,87.80844,0.07834305,178.2841,0.1668592153042012,20.0
10514,550.6146,140.7966,0.13066901,407.91013,0.2636648994896906,59.0
10515,94.264534,58.919662,0.079534926,128.94263,0.1757918518504043,19.0
10516,47.795605,54.219635,0.057444066,74.30179,0.1281696559825678,3.0
10517,844.7578,160.47758,0.18118268,538.5837,0.3137984098909922,98.0
10518,41.305634,36.058224,0.05557075,80.91177,0.113398911996297,2.0
10519,176.07463,74.54018,0.086247414,186.98723,0.1783746505660704,16.0
10520,133.62793,79.95933,0.084176764,152.10284,0.1714933313089353,14.0
10521,754.19354,144.05203,0.124746695,472.03674,0.2762219407419133,59.0
10522,104.843056,52.05316,0.10392752,107.247734,0.2125691400450925,12.0
10523,82.58543,45.85174,0.067480214,100.32986,0.174584926472055,7.0
10524,614.68915,147.1487,0.10994687,421.5431,0.2854849193900359,61.0
10525,73.997734,47.824272,0.071835384,92.64867,0.1654715035987369,8.0
10526,358.99817,68.65302,0.106847584,202.6218,0.2999115171768563,20.0
10527,452.17938,109.661064,0.117890395,338.14313,0.2396773990642529,42.0
10528,214.96227,112.15806,0.08514268,231.84921,0.1599978426422048,26.0
10529,10.325865,34.61801,0.03521976,36.311954,0.1033933853933396,4.0
10530,4.73064,24.574224,0.04302429,20.70915,0.0667955590452505,1.0
10531,79.66578,41.770462,0.07168296,104.28175,0.1513051400703778,3.0
10532,852.32465,150.94669,0.13454105,532.81177,0.3081694705992039,95.0
10533,30.07582,49.7,0.04004122,65.58157,0.0994040411694787,4.0
10534,941.5384,196.98563,0.15087359,704.1051,0.2815215599086004,165.0
10535,671.36475,109.456505,0.096076615,388.35422,0.2822844776078574,35.0
10536,628.08167,153.52945,0.12837684,485.7079,0.2656430972522183,90.0
10537,700.82544,147.54016,0.13330674,515.58466,0.2623259590186893,77.0
10538,541.83093,96.7809,0.10685681,339.8456,0.2555999060069679,28.0
10539,766.66187,150.00105,0.15986048,580.0301,0.2865491264022661,112.0
10540,4.831744,29.634567,0.02390705,23.677996,0.07312424035718,2.0
10541,159.5861,87.94796,0.09375046,204.28496,0.2000479536189189,38.0
10542,7.800091,33.87922,0.07011056,24.795624,0.0760059262324242,4.0
10543,119.81357,62.874474,0.09213562,112.94067,0.2042840753322637,13.0
10544,103.41536,60.753674,0.09060326,118.965385,0.1632909520717233,8.0
10545,58.27277,70.383,0.06089543,93.63809,0.1388658495355763,8.0
10546,395.48538,86.63048,0.104723446,321.17245,0.2778138047085352,40.0
10547,158.79456,53.50106,0.073875934,160.84566,0.1918370523473865,10.0
10548,361.24582,91.75,0.08907435,343.99832,0.2379951885303127,50.0
10549,75.747734,54.90937,0.09356813,101.60576,0.1562411032694857,9.0
10550,194.97272,63.89673,0.08789391,177.07167,0.2163243836384714,21.0
10551,1.0666835,2.8083415,0.010986143,13.071639,0.0352909534118769,0.0
10552,49.461212,50.48747,0.050222326,86.83517,0.1208899787339471,3.0
10553,733.38715,124.56134,0.17455275,452.5858,0.3150406538832928,88.0
10554,23.421688,44.04622,0.043139294,53.05926,0.0772948397475797,1.0
10555,299.7695,101.804535,0.117436655,219.2778,0.208360981196005,20.0
10556,9.128657,21.588795,0.032478586,33.288074,0.0656819223018671,0.0
10557,810.0871,132.56041,0.1335979,508.8514,0.2841825986617795,62.0
10558,776.771,136.19093,0.12691465,465.3272,0.3260005109132494,64.0
10559,622.75116,124.57523,0.14722936,462.37277,0.2795173521716353,78.0
10560,7.7052107,24.429348,0.04649787,26.602196,0.0885559515505588,1.0
10561,18.846539,41.080143,0.05721035,47.673656,0.1157595093266502,9.0
10562,208.64883,88.96941,0.11873962,206.68774,0.2143195209375174,33.0
10563,679.699,168.54465,0.14195585,569.79364,0.257498615459803,133.0
10564,31.507421,44.15926,0.060421668,73.63322,0.1358753312422069,11.0
10565,222.66931,85.301315,0.08434512,212.26068,0.1802729308292656,13.0
10566,472.82388,126.207344,0.14763829,381.52032,0.2399493317319985,66.0
10567,93.85398,57.16534,0.07957991,126.49661,0.1878187414659197,16.0
10568,3.2403104,12.156246,0.019531433,19.471231,0.0385131417071752,0.0
10569,446.00528,153.471,0.13878825,444.26215,0.2345812632570219,97.0
10570,15.124742,19.607044,0.028376365,40.444046,0.0617823455578273,0.0
10571,52.60064,34.84781,0.06599683,70.19786,0.1756348598551522,10.0
10572,187.42647,67.48055,0.08698183,173.65257,0.188648153803619,13.0
10573,85.43313,65.62569,0.09214032,138.58975,0.1603482502334408,18.0
10574,155.05507,95.8872,0.083451115,196.06396,0.1739785992194659,25.0
10575,61.961124,66.777756,0.07000262,105.15973,0.1162970036741008,8.0
10576,69.29326,47.47701,0.063262716,105.901245,0.1177999346666408,6.0
10577,1.4150888,9.039209,0.013489994,19.618994,0.0413216800217488,0.0
10578,101.19336,46.416092,0.074858144,120.67232,0.1800022117627309,9.0
10579,467.06213,139.49635,0.13424356,398.1907,0.2403400130181118,56.0
10580,74.52667,43.73438,0.062164612,106.490364,0.1232061679682065,5.0
10581,329.54608,105.9648,0.06883644,307.72415,0.1871423563818625,25.0
10582,67.61494,48.421223,0.06532389,97.73863,0.1426354294064577,5.0
10583,95.04601,72.18443,0.070753224,136.18326,0.1755744847473098,20.0
10584,717.81,131.11296,0.134674,423.965,0.3159256645164915,59.0
10585,80.09026,41.71261,0.08099581,90.35589,0.1806104774449991,5.0
10586,705.70844,152.6149,0.12202758,410.5053,0.2637572370405455,44.0
10587,43.959015,43.095764,0.033930425,88.00512,0.0940347870358458,1.0
10588,33.26589,24.771744,0.037376497,54.887543,0.0988635334953434,1.0
10589,260.10236,98.62025,0.08777195,206.6883,0.1903087053409418,12.0
10590,55.543903,53.387123,0.059317943,92.94602,0.0939753744371343,2.0
10591,74.38343,48.268925,0.06587929,102.0228,0.1460418669108741,6.0
10592,27.548916,52.907516,0.13626322,58.72369,0.1105668300356536,19.0
10593,921.3802,167.6717,0.1969905,643.4663,0.3109599205026378,131.0
10594,11.413422,26.915386,0.056880254,30.37409,0.0894220661101615,2.0
10595,42.838116,45.677505,0.053708598,79.53349,0.1056860800248913,2.0
10596,256.68338,114.21889,0.1121989,284.8318,0.2076711697907049,43.0
10597,32.465424,55.349873,0.05688362,75.74026,0.1083112902469134,6.0
10598,48.80229,32.923996,0.047006346,74.54669,0.1022970796026072,3.0
10599,67.27646,43.907692,0.07116671,94.104294,0.1287392735683362,4.0
10600,380.99774,130.51382,0.062492833,309.5123,0.1592125187070773,14.0
10601,9.465029,30.966148,0.056679733,31.34271,0.0841399445062061,3.0
10602,87.23129,66.6671,0.06806365,122.36268,0.1782687791852556,16.0
10603,505.4371,107.9884,0.12989964,351.67572,0.285496864338555,47.0
10604,378.05487,133.01225,0.10075369,320.74155,0.2117998409460007,37.0
10605,881.57446,178.70535,0.16101678,618.80286,0.2897544849360794,125.0
10606,8.486222,23.877377,0.03900697,30.032173,0.1054160994881873,3.0
10607,115.36973,63.167717,0.08178317,135.76996,0.1552701301024037,8.0
10608,153.06061,79.75193,0.065776855,154.17729,0.1765266245161091,10.0
10609,188.07295,101.246155,0.08730158,205.1284,0.1991410312213506,27.0
10610,219.64247,97.18763,0.0780131,219.96489,0.2001080476674323,21.0
10611,141.78076,45.407066,0.0763485,125.65147,0.2108499432857909,9.0
10612,236.79124,95.338524,0.08967256,228.99928,0.1970986189650535,26.0
10613,83.6422,67.37407,0.070284575,130.89304,0.1551632021257245,15.0
10614,12.8376,26.97305,0.03198788,45.4117,0.1079001932678841,6.0
10615,85.09488,53.420258,0.072931655,117.0546,0.1510244719746734,6.0
10616,68.55919,59.25026,0.06514234,112.639046,0.1420694927954301,10.0
10617,224.80914,68.67584,0.08512066,208.69733,0.2399706526590139,24.0
10618,453.45972,108.05878,0.12560593,326.3639,0.2720509032084615,39.0
10619,99.33558,55.60262,0.08356166,123.74166,0.1803634010787127,11.0
10620,48.86305,47.6529,0.052326538,90.101265,0.1182021067268099,4.0
10621,686.8932,144.71288,0.11324828,470.9585,0.2523133069954117,50.0
10622,634.86194,148.04927,0.16114424,478.9857,0.2812586497222196,92.0
10623,88.80693,56.084106,0.052116115,123.28569,0.1306703434589342,3.0
10624,159.34763,50.880524,0.06381185,130.76889,0.1907456336416568,6.0
10625,59.849537,22.038685,0.047051515,71.501564,0.1149544965101874,2.0
10626,747.7204,174.19003,0.16750604,515.1068,0.2939492860629106,119.0
10627,24.228447,19.483395,0.03200389,49.911594,0.0854161274376619,0.0
10628,180.7187,83.40102,0.11139027,211.34854,0.2155620466063327,43.0
10629,11.00201,24.482613,0.040363215,35.87061,0.0978290485426718,1.0
10630,595.8508,131.45052,0.13484608,429.69757,0.2749651548319994,73.0
10631,13.2123165,17.063461,0.02710925,43.291878,0.0906377115743001,1.0
10632,880.8821,174.25632,0.13004144,614.6353,0.2896054312431356,107.0
10633,167.49028,71.32997,0.08220397,194.68175,0.1967447285943112,26.0
10634,321.3917,123.64872,0.11702804,333.64584,0.2148287867637739,65.0
10635,60.774803,60.10028,0.07002452,110.07838,0.150631021924817,14.0
10636,612.73596,120.1385,0.10386002,397.9091,0.2562075756384563,49.0
10637,69.08177,52.518757,0.063790634,111.74905,0.1389782785604694,7.0
10638,55.37522,41.014477,0.06211809,91.856804,0.1481350594888674,7.0
10639,870.16156,139.34447,0.15659584,508.2829,0.3155041613462674,71.0
10640,73.242775,62.343735,0.057776615,103.97328,0.1508130004045255,8.0
10641,35.83012,20.501198,0.04136025,59.50084,0.1170514980261142,1.0
10642,366.0245,89.358536,0.10394657,251.14644,0.2245625338691841,20.0
10643,53.063793,59.04278,0.03960375,97.95017,0.0892531532174531,4.0
10644,361.4138,89.289246,0.09479816,309.70905,0.2632753200196263,45.0
10645,367.1955,105.536606,0.10064612,315.62497,0.2120783108915784,37.0
10646,160.56097,77.93027,0.10335514,171.58153,0.2172303616382541,28.0
10647,324.08533,111.33435,0.11420957,308.7515,0.2143386042671323,40.0
10648,50.973495,36.2036,0.059252143,69.64138,0.132225409935913,4.0
10649,52.84557,51.431427,0.04130638,97.47776,0.1209959036828361,6.0
10650,23.373146,39.949413,0.04038239,63.1106,0.0771938344949476,1.0
10651,5.8255005,25.487822,0.02270742,29.740957,0.0490671288438471,0.0
10652,122.10172,66.995285,0.08836845,135.60541,0.194090277767807,15.0
10653,61.123222,37.953793,0.051484417,86.90511,0.1615841318409946,4.0
10654,625.84515,136.53513,0.14832224,460.3646,0.2878699143960488,84.0
10655,103.291214,51.676426,0.10050436,126.85537,0.1562839585805841,6.0
10656,578.5385,134.20732,0.15332054,465.09793,0.3197709184410192,120.0
10657,10.820563,26.395416,0.027625326,38.73223,0.0759356657203176,0.0
10658,262.67996,75.55992,0.09270726,215.94893,0.2265742648903426,12.0
10659,161.28123,66.551445,0.07576588,161.24359,0.1692158428747835,14.0
10660,281.31442,96.240814,0.111285925,233.44067,0.2552630770844347,29.0
10661,0.798236,15.062803,0.008644338,15.0359125,0.0489953520075158,0.0
10662,125.391106,73.119316,0.086928286,174.53065,0.1766420240786523,19.0
10663,798.2162,143.49797,0.1397754,538.2813,0.2741172231228856,69.0
10664,215.24013,102.9643,0.099988,212.27332,0.2229947958679886,31.0
10665,110.89981,61.763348,0.08574512,154.13387,0.164101609850897,14.0
