index,stress,l1_angle,edge,ring,tsne,xing
10666,175.06856,90.05415,0.08259722,215.22968,0.1812404330934768,27.0
10667,94.00435,60.610126,0.056608573,121.07382,0.1568233241070476,5.0
10668,107.566536,68.65392,0.06001759,133.41472,0.1739297214075098,12.0
10669,317.01758,79.220795,0.08910609,254.85168,0.2189211565808198,25.0
10670,9.42598,16.523989,0.031195452,26.84954,0.1006606797088797,1.0
10671,213.75414,101.74158,0.095947325,264.8479,0.2006059320380299,50.0
10672,165.98184,100.063545,0.087606974,173.70372,0.175080360919803,19.0
10673,108.46045,81.34441,0.08747205,161.07336,0.1696962940561814,30.0
10674,182.96951,97.53022,0.11059063,240.26819,0.1977419828804131,51.0
10675,763.0891,175.93427,0.13481513,562.0391,0.2727051994488543,120.0
10676,744.37787,148.54791,0.104430266,371.62064,0.2592287400327374,28.0
10677,94.70206,77.14191,0.08327767,148.308,0.2070704760322523,40.0
10678,254.74144,72.950615,0.10291318,233.64626,0.2262835106583057,26.0
10679,11.967624,28.2581,0.030806575,41.417,0.0825985209576628,1.0
10680,950.89667,186.13689,0.19917367,615.0186,0.3120496049279804,134.0
10681,9.707671,23.338121,0.032473177,36.416317,0.0812077881473007,1.0
10682,82.13608,50.967663,0.07204619,112.60749,0.161889840434349,8.0
10683,200.7238,96.8875,0.12269245,211.32878,0.2166533701442737,39.0
10684,22.298086,32.448303,0.04977799,51.47109,0.1265412060925893,4.0
10685,99.37792,60.00192,0.08317267,124.72122,0.1789011212102432,13.0
10686,481.74405,169.36578,0.1180345,422.7377,0.2196540051649537,66.0
10687,344.92023,119.394806,0.10774449,275.2846,0.2230890552080126,33.0
10688,321.675,90.1613,0.1136948,244.76654,0.2362239066879232,27.0
10689,38.610996,51.979294,0.076293714,74.46515,0.1342477023483248,16.0
10690,468.57983,129.0381,0.11649371,345.0012,0.2508019633995403,40.0
10691,56.223087,46.70252,0.06815121,87.23862,0.1335967703794441,3.0
10692,10.678303,27.635433,0.045148317,32.965473,0.0865275505743626,2.0
10693,353.59442,97.03669,0.09838939,284.7249,0.2014725260564652,28.0
10694,88.2759,72.91404,0.08025021,153.88272,0.1498148762097897,22.0
10695,40.679066,49.761448,0.089679696,79.67548,0.1275596885004594,13.0
10696,321.35748,88.8318,0.12193533,274.6282,0.2403370156055088,47.0
10697,30.61958,45.14706,0.042212762,68.23509,0.1224906452609888,5.0
10698,813.1657,147.0947,0.16124766,565.0003,0.3406085391835148,132.0
10699,166.35779,79.590164,0.05376504,177.58696,0.1772309269823013,15.0
10700,380.94745,110.77832,0.10402201,332.13248,0.2591413491603616,49.0
10701,623.65704,128.34198,0.15319084,490.76367,0.2824195159922679,85.0
10702,145.07317,89.62991,0.08505187,164.003,0.1637450977410723,15.0
10703,0.42604214,12.076015,0.0065686437,12.046267,0.0312648746697701,0.0
10704,610.03705,138.2785,0.1531446,463.55972,0.2802220381476086,99.0
10705,531.4525,151.9758,0.13403353,423.89877,0.2496477946436333,81.0
10706,0.8331686,9.948472,0.0117863575,11.510741,0.0382298774077404,0.0
10707,391.9045,104.44775,0.11726113,306.21817,0.2386079744182694,35.0
10708,34.126236,44.480103,0.048022956,67.84975,0.1041469385744525,3.0
10709,37.865955,29.150358,0.06755693,56.152565,0.1377665040181047,3.0
10710,87.52923,59.2069,0.06823991,105.69293,0.1670934180574934,7.0
10711,381.31836,109.274605,0.11902456,343.12354,0.2431449191232126,59.0
10712,148.37883,66.81871,0.065866716,136.58572,0.1450625946991676,3.0
10713,12.691995,18.18832,0.02935431,36.002235,0.0785160737215274,0.0
10714,5.656392,16.80067,0.02265057,24.388088,0.0499318872413282,0.0
10715,125.36011,63.8584,0.06666528,172.37234,0.1670655890413696,20.0
10716,7.6439614,33.519234,0.04504827,28.544205,0.0841993132593444,4.0
10717,289.68658,109.81861,0.13020575,281.38586,0.2316689582456561,63.0
10718,524.9447,136.39426,0.13340762,449.05264,0.2384312623355949,79.0
10719,990.2997,159.3929,0.16249204,603.95447,0.3322735814375451,124.0
10720,5.7226005,16.7748,0.018618278,32.69802,0.0608051393808985,0.0
10721,353.87122,91.73452,0.09585687,291.46506,0.2508701851869145,36.0
10722,60.146385,44.776344,0.067151025,84.82345,0.1510247351965103,7.0
10723,11.856657,29.085749,0.03825504,38.928425,0.0878047147563736,1.0
10724,433.84882,132.4539,0.10792415,374.4936,0.2192786087355042,52.0
10725,159.64595,62.905,0.07737838,139.45099,0.1766847299626968,5.0
10726,278.14624,109.111534,0.110592276,260.6959,0.2259310750309467,35.0
10727,338.53787,109.63472,0.10515622,327.74622,0.231169298733988,47.0
10728,71.07808,55.133114,0.06613135,101.19177,0.1462662111098456,6.0
10729,101.66404,57.842934,0.083284594,150.49078,0.1734914252146323,20.0
10730,56.084587,45.700016,0.059337832,74.781364,0.1204183275130617,2.0
10731,147.50998,71.42418,0.08139368,154.86511,0.1886732316397072,16.0
10732,219.61742,78.66972,0.086863205,227.15413,0.2031652949609024,27.0
10733,478.3451,118.70505,0.12488432,369.95016,0.2584902007949162,62.0
10734,428.51108,131.69061,0.12881434,359.3203,0.248669130098975,55.0
10735,423.9469,111.69274,0.08662946,336.32806,0.2379652983986304,33.0
10736,886.45154,179.25862,0.18091138,593.9755,0.2982201942997869,131.0
10737,58.475758,50.98103,0.04884609,88.12565,0.1192836347932831,2.0
10738,0.832883,9.613943,0.011791043,11.506638,0.0384894812873243,0.0
10739,175.47957,79.37172,0.092596285,188.31317,0.1807953123816022,22.0
10740,309.49954,120.16226,0.123075664,296.14954,0.2295070890746503,60.0
10741,11.193947,26.439413,0.039290715,29.476978,0.1001748393301499,2.0
10742,613.7184,153.86316,0.12644228,456.16245,0.2494158398635563,60.0
10743,419.5621,128.91324,0.10333874,357.7297,0.2567914491327794,54.0
10744,74.8551,43.53922,0.0668141,98.92476,0.1639150247470835,4.0
10745,33.9667,19.352562,0.036041025,57.75391,0.0850696367261821,0.0
10746,11.261377,30.48286,0.03202857,37.70025,0.0816783888004597,2.0
10747,13.6916275,25.168247,0.035387583,42.61795,0.0797385359069463,1.0
10748,724.4559,137.43373,0.14353062,444.75513,0.2799590511601638,53.0
10749,3.7021632,10.243339,0.021561716,19.889727,0.0381243678384088,0.0
10750,9.562925,33.92471,0.04723062,32.955936,0.1008564733936063,6.0
10751,77.58852,66.38973,0.06910084,112.83882,0.1564325900761026,17.0
10752,5.100405,18.137707,0.026365684,24.81833,0.0509314911495668,0.0
10753,21.364151,27.613861,0.033644237,58.5756,0.0858686927612874,1.0
10754,629.83044,115.41872,0.093007244,374.65253,0.2525507666787664,25.0
10755,3.6648545,18.200397,0.023307469,21.466496,0.0666594938220309,1.0
10756,184.82306,80.850365,0.062439032,178.37665,0.1843920439636776,13.0
10757,14.068904,33.648872,0.03904138,44.027134,0.0984484963097693,6.0
10758,32.98149,38.598724,0.045345772,71.08802,0.1049277584686183,3.0
10759,107.77136,46.301422,0.060185824,125.58043,0.1729043042636595,8.0
10760,49.295704,41.667694,0.06135462,70.08281,0.1449018278575033,4.0
10761,594.4916,123.02703,0.16913791,417.3159,0.3073759545121953,74.0
10762,10.614227,30.291689,0.032262187,40.820736,0.0850097439646591,3.0
10763,2.2439694,14.788512,0.018751783,18.431093,0.0358075703000523,0.0
10764,5.718109,22.896544,0.028618678,24.403025,0.0797276813808169,0.0
10765,9.483487,17.305058,0.028914683,33.934647,0.056836223179542,0.0
10766,102.315315,54.170883,0.077866726,123.76412,0.1736720671810519,8.0
10767,341.16748,89.21522,0.08983516,294.76584,0.2205723959639066,31.0
10768,257.649,91.2042,0.11429337,280.60468,0.2053359130322473,39.0
10769,844.1212,150.3675,0.12838674,547.7114,0.3051596404386558,83.0
10770,121.74496,67.56279,0.08261269,140.23079,0.1884333574252885,14.0
10771,232.60376,94.30451,0.09359523,224.10089,0.187912929410537,20.0
10772,82.04685,68.75632,0.07712558,117.175385,0.1671827187201837,13.0
10773,68.27254,72.12577,0.060663305,107.89521,0.15630914729954,11.0
10774,66.608154,50.021942,0.06435207,104.66253,0.1625750682601078,10.0
10775,91.29946,78.92464,0.062696904,124.18069,0.1122192406759683,11.0
10776,172.74332,63.700302,0.0813594,173.73755,0.1695530559036206,12.0
10777,16.428942,29.4713,0.0464852,46.363457,0.0884524670529494,1.0
10778,137.83145,86.30996,0.0722081,181.699,0.1406755465313858,12.0
10779,719.62476,182.446,0.12102342,457.63913,0.2574631969679458,62.0
10780,488.40045,134.57352,0.1342578,370.20224,0.2516000600097638,61.0
10781,312.89474,118.56894,0.111454755,309.03333,0.230731157846841,58.0
10782,16.984997,22.03106,0.036172185,47.35064,0.0876401012705472,0.0
10783,237.10391,70.6985,0.10450454,183.43886,0.2330872891633398,15.0
10784,219.54762,111.56792,0.13614844,240.84076,0.2312319844563159,73.0
10785,151.01213,81.80835,0.0826466,161.76978,0.1609337172599163,13.0
10786,765.81055,158.47812,0.16271509,521.7914,0.3115508931522872,114.0
10787,153.0378,77.216324,0.1062795,160.51822,0.1724447757443232,17.0
10788,822.15656,177.88214,0.20776482,637.6138,0.28950809402301,190.0
10789,378.58142,104.83292,0.120682366,306.20816,0.2287034468903898,36.0
10790,154.7488,97.55314,0.085193366,197.59401,0.162556348425005,17.0
10791,10.029249,27.94714,0.040081102,34.75112,0.0829480662425984,2.0
10792,80.087715,51.699593,0.071549535,109.49214,0.133480165751252,7.0
10793,30.575127,34.763683,0.053730477,62.834805,0.1237865828061696,4.0
10794,993.44336,181.24194,0.18695086,683.7542,0.2971127278780248,145.0
10795,82.31141,66.27293,0.06221057,137.81244,0.1503396048893655,16.0
10796,15.307292,15.420727,0.030100025,45.119465,0.0787909677428005,0.0
10797,321.64404,116.45802,0.13389766,312.92792,0.221875395568092,49.0
10798,787.4057,140.75378,0.15323614,543.8363,0.2953007947944476,92.0
10799,562.82825,147.13098,0.16388626,453.61087,0.2743315313230301,113.0
10800,225.15309,74.64473,0.08456974,203.24715,0.2005254359419613,13.0
10801,344.6631,123.73908,0.12561513,284.1728,0.2404532653351641,46.0
10802,167.48848,89.67325,0.11397857,184.7871,0.214993353262419,36.0
10803,100.11549,67.754395,0.086033575,119.40959,0.163747887611405,13.0
10804,147.23618,74.51272,0.09081064,180.89859,0.1735398462996588,16.0
10805,78.80337,67.89147,0.06259705,109.75107,0.1666032334888176,12.0
10806,118.95014,44.002098,0.085147075,116.96261,0.1969400464620263,7.0
10807,19.061134,34.83616,0.055649053,48.23901,0.0909277334706534,2.0
10808,320.47275,107.87688,0.11502565,298.06525,0.2114240998328506,35.0
10809,374.39746,146.2492,0.103023805,353.1489,0.1942713153486557,44.0
10810,23.710276,21.252861,0.03462959,43.651363,0.1020346367993514,1.0
10811,161.1689,64.89423,0.078745954,150.95488,0.1843303815556299,15.0
10812,64.91445,40.312515,0.058570318,87.84537,0.1420624845425512,6.0
10813,3.4304144,3.5982885,0.014117793,16.976439,0.0522566116051526,0.0
10814,2.4712763,4.390208,0.01729206,15.198707,0.0396121071674526,0.0
10815,947.26514,174.42079,0.15327916,637.5657,0.301386205169026,125.0
10816,349.3166,100.32058,0.10170916,304.67786,0.2327290548089889,42.0
10817,591.5655,130.84448,0.1739142,423.25323,0.293763278706497,79.0
10818,541.86664,114.66523,0.14447485,384.56644,0.29779823451746,59.0
10819,663.79266,130.86455,0.118919,412.82693,0.2794704463495267,41.0
10820,668.6369,120.74768,0.11274794,457.07324,0.276491729205467,53.0
10821,854.01886,170.91281,0.1476136,622.91895,0.2845454158332882,121.0
10822,142.32152,90.432686,0.09437559,178.66147,0.1769072685892561,26.0
10823,87.51552,62.104877,0.067335986,115.75752,0.1486721581796761,9.0
10824,3.385327,28.531347,0.022150647,21.62844,0.0688218546215397,1.0
10825,873.0095,158.42786,0.17581156,537.71454,0.3075552031312836,95.0
10826,118.528885,76.17489,0.091606975,154.99173,0.1817306341152665,24.0
10827,92.56629,56.90845,0.069459595,119.42921,0.1639531115502726,5.0
10828,11.747965,27.533426,0.042342253,39.00751,0.0925785675360362,1.0
10829,259.9702,108.51944,0.08179801,243.31761,0.2238626723416787,30.0
10830,114.45703,71.02483,0.08736775,122.85353,0.2007187178136397,19.0
10831,597.1549,138.99677,0.12275937,476.43448,0.2635540154804902,75.0
10832,730.1806,156.48386,0.1614741,531.4371,0.2965904662512892,101.0
10833,226.48239,86.08042,0.0774632,217.34192,0.2021717626494922,23.0
10834,140.57439,82.54712,0.09597217,189.21057,0.1975108764830981,37.0
10835,194.25104,82.58538,0.09491633,225.21483,0.1992013706608618,32.0
10836,338.7216,109.549225,0.10396788,301.26428,0.2124436243248591,39.0
10837,4.2004824,27.488941,0.023710083,26.46972,0.040511003752171,0.0
10838,296.85977,72.4012,0.086143814,267.89456,0.2103380843317312,24.0
10839,23.784286,33.431614,0.031517666,61.615623,0.0790369711647412,0.0
10840,3.9673183,13.770841,0.022755237,20.640217,0.0691594592064077,1.0
10841,359.40854,94.10526,0.11460629,311.96844,0.2216687196415219,35.0
10842,81.556015,42.034313,0.0658693,108.58156,0.1458232460310977,5.0
10843,42.525333,32.723625,0.04108982,91.04913,0.0925751156215326,2.0
10844,690.9929,159.71342,0.17503907,500.12497,0.2844782291600109,111.0
10845,789.3563,152.69612,0.15536505,502.40796,0.2922193269578753,77.0
10846,461.07043,127.66051,0.1237336,388.5551,0.2446510600063983,67.0
10847,156.02933,76.35864,0.096557096,162.98264,0.2058431541036265,16.0
10848,13.939343,33.021217,0.054267988,39.119465,0.0872870378414861,3.0
10849,119.60932,55.12873,0.07457561,134.04242,0.1698479695625076,10.0
10850,54.07285,31.678043,0.06572845,81.223404,0.1701648480534838,5.0
10851,6.3811145,19.946465,0.035458386,17.427134,0.1011755462435223,1.0
10852,90.8486,66.60965,0.063926585,108.0167,0.1594000696199123,10.0
10853,173.44234,94.16526,0.07523602,212.31396,0.1712915458664496,18.0
10854,74.72006,47.475452,0.05171966,99.51838,0.1206900091913335,4.0
10855,695.07245,152.61943,0.14641678,523.3292,0.2936300960018955,99.0
10856,21.263216,30.085316,0.035568073,51.17507,0.0637592809139186,1.0
10857,117.394806,67.042946,0.076634556,138.45683,0.169730909514931,14.0
10858,64.04213,62.588055,0.06381844,82.43026,0.1553716263689633,7.0
10859,3.4947774,15.907588,0.022153607,22.522793,0.0460925703886932,0.0
10860,19.75968,46.983223,0.03968559,53.850147,0.1167000113112211,8.0
10861,13.37496,38.78586,0.05749084,41.690655,0.0952690620065249,8.0
10862,550.5107,159.37071,0.15430033,485.89005,0.244526103008174,110.0
10863,576.06445,105.936005,0.07784781,349.0241,0.2229257953855597,25.0
10864,613.44116,118.989456,0.09185764,405.62112,0.2437483058789064,35.0
10865,18.767065,40.572124,0.057999752,46.039337,0.1013756405659784,2.0
10866,45.29868,34.484505,0.06447107,66.23129,0.1671374207597663,7.0
10867,537.08466,127.73878,0.14197646,381.78458,0.3034725497357147,68.0
10868,49.792873,41.874916,0.049388684,81.95668,0.1296442917770571,3.0
10869,129.05913,74.580414,0.0767126,157.97783,0.179721595611083,15.0
10870,60.347416,59.351128,0.051336154,94.79386,0.1110447489689019,6.0
10871,80.8269,70.8828,0.055857178,115.980095,0.1396755020551954,8.0
10872,402.17404,83.763374,0.09735699,245.16574,0.2434299576958979,19.0
10873,5.638605,14.124625,0.015218082,24.949203,0.0603140514381091,0.0
10874,272.27664,109.86039,0.09877442,251.68347,0.1855102135618656,31.0
10875,628.58856,168.80286,0.15851364,511.99374,0.2720198045966326,110.0
10876,105.81254,70.07527,0.09156352,141.4856,0.1733537780126113,16.0
10877,98.840866,66.948906,0.07790117,136.8181,0.1632245117661974,18.0
10878,519.93585,119.00271,0.1482026,380.146,0.2665831482738028,59.0
10879,575.2691,136.62157,0.11230601,478.2966,0.25482459204576,77.0
10880,137.43312,75.02518,0.0860067,164.89986,0.1854020169491198,26.0
10881,876.7432,157.97635,0.15955037,549.52203,0.3090557783493539,81.0
10882,166.45833,79.979576,0.10545477,198.49971,0.2066200781526007,39.0
10883,326.8699,103.112854,0.099912345,275.0284,0.2231004148347099,37.0
10884,9.081467,26.692038,0.046247527,25.646103,0.0982549797749009,3.0
10885,286.1024,90.098724,0.11118183,235.6567,0.2384910965519777,31.0
10886,144.98817,85.37383,0.085145816,183.1726,0.1830587027929899,26.0
10887,96.94763,76.781,0.07412997,140.80035,0.1638011237357211,17.0
10888,245.26675,99.841194,0.105536066,269.13864,0.2021897698203028,48.0
10889,396.95236,115.900375,0.14241697,348.74176,0.2394952215512834,58.0
10890,388.20114,108.63197,0.098358646,313.16867,0.265638176287668,60.0
10891,90.10001,64.647896,0.092311926,130.02615,0.1656123943097858,14.0
10892,319.55957,83.732994,0.081165045,280.74472,0.2042205397240641,21.0
10893,63.115055,63.366196,0.08506073,108.14725,0.1506332059304461,13.0
10894,311.78674,78.15644,0.06531435,219.06145,0.1979102043578019,14.0
10895,754.9141,144.63956,0.14203966,508.2074,0.2924507253009941,66.0
10896,67.1374,64.25157,0.06371213,110.46431,0.1237537788270239,8.0
10897,373.89447,92.22387,0.1201449,274.14282,0.2411793387388053,33.0
10898,209.62111,86.20964,0.0804851,211.11433,0.2261353975819532,27.0
10899,633.81305,135.84904,0.13669893,434.98264,0.2901634509360687,70.0
10900,73.0028,72.207634,0.06318227,123.47389,0.1509702238767322,16.0
10901,85.11101,61.72589,0.069581576,140.50754,0.1559753277989387,18.0
10902,170.12662,97.19574,0.11060216,227.87488,0.1979879129509382,50.0
10903,2.3872516,14.261303,0.015634412,19.945728,0.0430199328587634,0.0
10904,543.8315,138.1418,0.13559309,466.7842,0.2527561105509361,83.0
10905,147.19481,82.390175,0.068813466,208.39748,0.1485744241260752,16.0
10906,110.11872,73.23202,0.08034764,147.48782,0.1496142407230342,15.0
10907,547.0055,148.65913,0.12908883,481.58618,0.2546282854532778,95.0
10908,10.546615,28.19003,0.045353785,30.080074,0.077034507655274,2.0
10909,259.585,99.37656,0.12282826,263.5931,0.2085655474637249,34.0
10910,261.92688,82.410126,0.116468735,291.66577,0.2149342635489287,44.0
10911,53.79343,65.672844,0.05154734,95.312775,0.1208297308840946,5.0
10912,636.5577,168.83067,0.1349264,486.5431,0.2507040590450711,87.0
10913,170.83537,94.48029,0.11906158,220.95386,0.1955611200009174,46.0
10914,206.30632,100.04718,0.09118932,251.83292,0.1921078468309019,41.0
10915,11.655622,38.766785,0.038961574,38.497665,0.0865071268444868,2.0
10916,144.36758,87.42074,0.08736613,174.83118,0.1668763385586962,17.0
10917,367.87253,141.05235,0.13543265,378.87997,0.2483440005554162,111.0
10918,44.039158,51.699768,0.05849475,84.044525,0.1154702671150642,5.0
10919,90.512825,76.99516,0.08096773,139.4979,0.1511279615667687,16.0
10920,303.901,103.240326,0.107846424,273.71057,0.2214065204654035,35.0
10921,218.0476,60.430885,0.080981374,209.63988,0.1760409830325314,12.0
10922,172.56903,79.330956,0.117424116,196.52744,0.1891652242929672,24.0
10923,367.28714,129.44771,0.11273018,347.80923,0.2296350636052116,44.0
10924,96.416046,62.620964,0.070706196,151.38754,0.1368854340300112,9.0
10925,906.02216,175.99126,0.17419995,649.51984,0.2807341392607394,148.0
10926,0.9776811,9.107526,0.014080446,14.131001,0.0296141394630829,0.0
10927,146.87534,86.49715,0.08044941,202.351,0.1763434275276471,29.0
10928,40.787457,36.79744,0.037436917,74.14427,0.1012435018497078,3.0
10929,580.22797,139.78363,0.10913559,453.99857,0.2459126022527581,60.0
10930,416.46054,127.869156,0.12397044,371.63248,0.2514748507774053,68.0
10931,9.610508,31.403866,0.042500608,27.823896,0.0900702800087514,5.0
10932,413.0065,132.57451,0.11853584,342.4756,0.2041754463647282,39.0
10933,254.95592,96.17593,0.09148587,242.46997,0.1734061485626878,18.0
10934,18.374825,23.166756,0.031012975,44.307297,0.0874051131540459,1.0
10935,391.4345,124.18457,0.120353505,392.8685,0.2415065806647996,98.0
10936,670.964,151.60298,0.117987715,491.61243,0.2508439315371137,64.0
10937,619.21497,121.669655,0.1134651,425.48904,0.2379363153401037,53.0
10938,253.66457,117.70809,0.12245484,279.61734,0.2059605815025136,56.0
10939,668.914,133.40985,0.13417439,464.943,0.2621785485422419,56.0
10940,245.30107,88.64304,0.12269881,228.324,0.2343736069435162,35.0
10941,636.51,154.78462,0.11496871,519.6752,0.2362358739969916,76.0
10942,131.28497,77.94802,0.10679438,174.09105,0.1939468967793131,38.0
10943,5.1205363,15.483257,0.026872043,21.500656,0.0842720535446953,1.0
10944,197.21884,87.198975,0.1094904,196.2012,0.223482167780166,28.0
10945,453.63724,116.89943,0.1342252,376.7973,0.2433600595497281,55.0
10946,27.105803,41.497665,0.058036067,47.04845,0.1436608470510024,5.0
10947,106.9155,57.712723,0.08998307,136.7103,0.1846678886924031,13.0
10948,395.65927,125.82214,0.12732068,365.70312,0.2462762930034603,74.0
10949,17.021307,32.785465,0.03821661,47.042355,0.1015337695678045,2.0
10950,24.36667,46.558598,0.04434343,56.24983,0.0872851950804354,2.0
10951,338.17798,115.896515,0.116478235,328.3419,0.2293474186621405,48.0
10952,134.97446,69.54793,0.071484,182.09805,0.1908310051673996,25.0
10953,502.79556,119.13916,0.12486005,346.7444,0.2487741073181617,40.0
10954,358.89166,143.47656,0.12156181,351.8418,0.2349880288999508,84.0
10955,113.0093,58.686684,0.050555546,140.57661,0.150000083200646,7.0
10956,131.18648,65.465065,0.07082165,158.2565,0.1683691868296632,8.0
10957,10.390818,10.906834,0.021810975,33.346046,0.0613549826720886,0.0
10958,84.708755,62.78457,0.073057085,116.23656,0.1658114470811281,11.0
10959,273.03827,97.64663,0.1028853,236.63611,0.2248340647519507,25.0
10960,688.95593,130.55502,0.12034177,462.54843,0.2735928952693029,60.0
10961,14.572438,35.039444,0.046688616,43.065582,0.1053083130882048,4.0
10962,99.00954,66.233604,0.06961757,145.11372,0.1466792547354913,9.0
10963,5.399087,24.964973,0.023091167,31.038656,0.0573151030592901,0.0
10964,119.666016,65.65498,0.07444734,168.25366,0.1805194259256478,24.0
10965,61.60685,74.48644,0.08996733,114.44719,0.1466311413762649,20.0
10966,75.6232,75.50361,0.07601353,135.2815,0.1598148718118537,29.0
10967,113.701675,41.996246,0.077305555,114.97818,0.1862933817341622,6.0
10968,63.73201,58.89112,0.06792797,115.42012,0.1389534503753433,15.0
10969,655.05225,138.9365,0.1288915,501.2297,0.2489573683133319,70.0
10970,101.077065,56.82595,0.09790984,125.711815,0.1842958729381626,12.0
10971,339.5439,114.23912,0.1186522,268.84177,0.2196984691337098,29.0
10972,149.85298,72.284676,0.08418496,158.19987,0.1890969912850175,16.0
10973,593.8353,143.20674,0.14082302,493.2666,0.2463582485968806,82.0
10974,33.15605,45.582714,0.04032126,80.59442,0.0971430727992407,1.0
10975,12.115524,23.926403,0.05684957,34.76236,0.0867763049413482,2.0
10976,281.86856,88.38191,0.087930106,242.76312,0.2144339387481516,26.0
10977,52.41237,51.252426,0.041161865,95.507614,0.0965906193947409,2.0
10978,33.897125,48.99713,0.043524154,74.70283,0.0747004653857198,3.0
10979,135.22873,58.097057,0.086924486,152.59306,0.1895938257694807,12.0
10980,265.21524,103.61784,0.121446356,284.02463,0.2292020385810938,68.0
10981,125.615776,74.8979,0.076603726,161.59177,0.1979447584999183,27.0
10982,305.7867,108.82209,0.16768509,265.65115,0.2712279451825273,53.0
10983,168.72768,81.568634,0.10077639,183.51819,0.1948556268957778,22.0
10984,400.8755,119.0288,0.10941796,355.0654,0.2298854757862482,50.0
10985,530.76,143.95467,0.1266019,382.81378,0.2669974495018175,55.0
10986,723.03925,153.34195,0.13508785,556.82086,0.2681345572292091,96.0
10987,160.82637,89.5575,0.116373435,186.35448,0.1997153730450876,34.0
10988,303.3775,134.21198,0.11351564,326.3697,0.2208516856857467,80.0
10989,389.36826,113.92809,0.111957006,337.9708,0.2346220059301269,56.0
10990,662.3576,161.62645,0.15761241,552.32104,0.2815943900435106,134.0
10991,866.2434,175.78596,0.15197916,586.48517,0.2768302557317048,101.0
10992,75.68616,51.102207,0.079591,100.41284,0.1732841053812148,12.0
10993,2.3381643,12.601193,0.012768897,25.39682,0.0521463135649732,0.0
10994,60.780785,36.399837,0.061673097,83.35882,0.1319974000436298,6.0
10995,252.20421,86.79006,0.09016897,242.79732,0.2045683212183139,23.0
10996,39.720097,37.12189,0.057043537,68.03643,0.1287967244355408,3.0
10997,145.9434,75.95906,0.11726023,158.29042,0.2198527928696616,40.0
10998,21.369246,31.50397,0.04263751,49.745808,0.1040504452685176,4.0
10999,879.56744,175.15697,0.14974782,616.7881,0.303229269064735,145.0
